Date,Carrier,FlightNumber,DepAirport,DepCity,DepState,ArrAirport,ArrCity,ArrState,DepTime,DepDelay,ArrTIme,ArrDelay,Cancelled,CancelReason,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,ArrStatus,DepStatus,DelayCause
Jan,Southwest,4381,MDW,"Chicago, IL",IL,SAT,"San Antonio, TX",TX,2019,19,2339,39,0,NA,19,0,20,0,0,Late,Late,Carrier
Jan,Southwest,2243,MDW,"Chicago, IL",IL,SJC,"San Jose, CA",CA,0905,35,1118,-12,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Jan,Southwest,2057,MDW,"Chicago, IL",IL,STL,"St. Louis, MO",MO,NA,NA,NA,NA,1,Weather,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,Southwest,984,MSP,"Minneapolis, MN",MN,DEN,"Denver, CO",CO,1310,0,1411,-4,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Southwest,2141,MSP,"Minneapolis, MN",MN,MDW,"Chicago, IL",IL,2027,-3,2147,-13,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Southwest,2152,MSP,"Minneapolis, MN",MN,STL,"St. Louis, MO",MO,0600,0,0724,-6,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Southwest,3015,STL,"St. Louis, MO",MO,ATL,"Atlanta, GA",GA,0820,0,1049,-6,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Southwest,2218,STL,"St. Louis, MO",MO,BOS,"Boston, MA",MA,0832,7,1141,-14,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Jan,Southwest,5,STL,"St. Louis, MO",MO,DAL,"Dallas, TX",TX,0527,-8,0713,-7,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Southwest,2841,STL,"St. Louis, MO",MO,DCA,"Washington, DC",VA,1610,15,1850,0,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Jan,Southwest,1642,STL,"St. Louis, MO",MO,DTW,"Detroit, MI",MI,0820,0,1034,-16,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Southwest,930,STL,"St. Louis, MO",MO,ICT,"Wichita, KS",KS,2218,53,2334,49,0,NA,44,0,0,0,5,Late,Late,Late Aircraft
Jan,Southwest,1429,STL,"St. Louis, MO",MO,LGA,"New York, NY",NY,2008,3,2300,-20,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Jan,Southwest,1497,STL,"St. Louis, MO",MO,MCO,"Orlando, FL",FL,0611,-4,0927,-8,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Southwest,5237,STL,"St. Louis, MO",MO,MDW,"Chicago, IL",IL,0748,28,0838,13,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Jan,Southwest,101,STL,"St. Louis, MO",MO,OKC,"Oklahoma City, OK",OK,2149,29,2332,42,0,NA,21,0,13,0,8,Late,Late,Late Aircraft
Jan,Southwest,1478,STL,"St. Louis, MO",MO,PHX,"Phoenix, AZ",AZ,1745,50,2014,49,0,NA,17,0,0,0,32,Late,Late,Late Aircraft
Jan,Southwest,1634,STL,"St. Louis, MO",MO,SAT,"San Antonio, TX",TX,1046,11,1257,-3,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Jan,Comair,5312,PIA,"Peoria, IL",IL,CLT,"Charlotte, NC",NC,1253,-4,1547,-5,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,JetBlue,563,ORD,"Chicago, IL",IL,FLL,"Fort Lauderdale, FL",FL,0649,-11,1110,-6,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,JetBlue,906,ORD,"Chicago, IL",IL,JFK,"New York, NY",NY,1120,58,1421,52,0,NA,6,0,0,0,46,Late,Late,Late Aircraft
Jan,JetBlue,1836,DTW,"Detroit, MI",MI,BOS,"Boston, MA",MA,0534,-11,0750,8,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Jan,Spirit,478,ORD,"Chicago, IL",IL,DEN,"Denver, CO",CO,1126,-3,1330,16,0,NA,0,0,16,0,0,Late,On Time,NA
Jan,Spirit,427,MSP,"Minneapolis, MN",MN,TPA,"Tampa, FL",FL,1550,-4,1949,-21,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Alaska,27,ORD,"Chicago, IL",IL,SEA,"Seattle, WA",WA,0557,-3,0839,-11,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Alaska,139,ORD,"Chicago, IL",IL,ANC,"Anchorage, AK",AK,1138,103,1713,NA,0,NA,NA,NA,NA,NA,NA,NA,Late,NA
Jan,Alaska,793,DTW,"Detroit, MI",MI,SEA,"Seattle, WA",WA,1643,28,1930,56,0,NA,28,0,28,0,0,Late,Late,Carrier
Jan,Mesa,5784,PIA,"Peoria, IL",IL,DFW,"Dallas/Fort Worth, TX",TX,1657,99,1926,112,0,NA,31,0,13,0,68,Late,Late,Late Aircraft
Jan,Frontier,1294,ORD,"Chicago, IL",IL,MCO,"Orlando, FL",FL,0910,25,1307,28,0,NA,25,0,3,0,0,Late,Late,Carrier
Jan,Republic,3529,DTW,"Detroit, MI",MI,ORD,"Chicago, IL",IL,1951,-9,2129,64,0,NA,0,0,64,0,0,Late,On Time,NA
Jan,Republic,3630,ORD,"Chicago, IL",IL,PIT,"Pittsburgh, PA",PA,2113,-7,0001,15,0,NA,0,0,15,0,0,Late,On Time,NA
Jan,Republic,3666,MSP,"Minneapolis, MN",MN,IAH,"Houston, TX",TX,1821,36,2133,43,0,NA,0,0,7,0,36,Late,Late,Late Aircraft
Jan,Republic,3623,ORD,"Chicago, IL",IL,SYR,"Syracuse, NY",NY,0957,42,1302,63,0,NA,0,42,21,0,0,Late,Late,Weather
Jan,American,1795,DSM,"Des Moines, IA",IA,PHX,"Phoenix, AZ",AZ,0736,6,0939,-30,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Jan,American,2384,ORD,"Chicago, IL",IL,BOS,"Boston, MA",MA,0705,-5,1006,-15,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,American,2398,ORD,"Chicago, IL",IL,MCO,"Orlando, FL",FL,1246,26,1620,17,0,NA,0,17,0,0,0,Late,Late,Weather
Jan,American,1920,ORD,"Chicago, IL",IL,PHX,"Phoenix, AZ",AZ,1406,16,1658,11,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Jan,American,1012,ORD,"Chicago, IL",IL,SAT,"San Antonio, TX",TX,2123,64,0039,85,0,NA,25,14,21,0,25,Late,Late,Late Aircraft
Jan,American,1160,ORD,"Chicago, IL",IL,DEN,"Denver, CO",CO,1524,15,1701,7,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Jan,American,1217,ORD,"Chicago, IL",IL,PSP,"Palm Springs, CA",CA,1238,21,1440,-2,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Jan,American,1239,ORD,"Chicago, IL",IL,BOS,"Boston, MA",MA,1315,69,1612,54,0,NA,0,11,0,0,43,Late,Late,Late Aircraft
Jan,American,1253,ORD,"Chicago, IL",IL,SFO,"San Francisco, CA",CA,2104,24,2319,-15,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Jan,American,1270,ORD,"Chicago, IL",IL,ABQ,"Albuquerque, NM",NM,2113,48,2322,40,0,NA,0,40,0,0,0,Late,Late,Weather
Jan,Envoy,3358,ORD,"Chicago, IL",IL,ATL,"Atlanta, GA",GA,1211,-4,1606,36,0,NA,0,0,36,0,0,Late,On Time,NA
Jan,Envoy,3397,ORD,"Chicago, IL",IL,MCI,"Kansas City, MO",MO,1735,0,1923,9,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Jan,Envoy,3424,ORD,"Chicago, IL",IL,CLE,"Cleveland, OH",OH,1332,7,1613,29,0,NA,0,0,22,0,7,Late,Late,Late Aircraft
Jan,Envoy,3534,ORD,"Chicago, IL",IL,CMH,"Columbus, OH",OH,NA,NA,NA,NA,1,Carrier,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,Envoy,3573,ORD,"Chicago, IL",IL,PIT,"Pittsburgh, PA",PA,1820,-5,2123,23,0,NA,0,0,23,0,0,Late,On Time,NA
Jan,Envoy,3581,ORD,"Chicago, IL",IL,GRR,"Grand Rapids, MI",MI,1728,31,1921,23,0,NA,0,7,0,0,16,Late,Late,Late Aircraft
Jan,Envoy,3597,ORD,"Chicago, IL",IL,MSN,"Madison, WI",WI,NA,NA,NA,NA,1,Carrier,NA,NA,NA,NA,NA,Cancelled,Cancelled,NA
Jan,Envoy,4175,ORD,"Chicago, IL",IL,CID,"Cedar Rapids/Iowa City, IA",IA,0652,-3,0801,2,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Jan,Envoy,4183,ORD,"Chicago, IL",IL,LSE,"La Crosse, WI",WI,1641,0,1805,10,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Jan,Envoy,4191,ORD,"Chicago, IL",IL,RST,"Rochester, MN",MN,1803,-2,1920,2,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Jan,Envoy,4196,ORD,"Chicago, IL",IL,MSN,"Madison, WI",WI,1919,33,2022,35,0,NA,13,0,2,0,20,Late,Late,Late Aircraft
Jan,Envoy,4219,ORD,"Chicago, IL",IL,PIA,"Peoria, IL",IL,2044,19,2135,11,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Jan,Southwest,3969,DTW,"Detroit, MI",MI,BWI,"Baltimore, MD",MD,0533,3,0718,8,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Jan,Southwest,5067,DTW,"Detroit, MI",MI,MDW,"Chicago, IL",IL,1824,9,1830,-5,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Jan,Southwest,2357,MDW,"Chicago, IL",IL,ATL,"Atlanta, GA",GA,0822,32,1103,23,0,NA,9,0,0,0,14,Late,Late,Late Aircraft
Jan,Southwest,5676,MDW,"Chicago, IL",IL,BDL,"Hartford, CT",CT,1349,34,1622,12,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Jan,Southwest,5998,MDW,"Chicago, IL",IL,BNA,"Nashville, TN",TN,1008,48,1134,49,0,NA,22,0,1,0,26,Late,Late,Late Aircraft
Jan,Southwest,4810,MDW,"Chicago, IL",IL,BUF,"Buffalo, NY",NY,2324,64,0142,57,0,NA,37,0,0,0,20,Late,Late,Late Aircraft
Jan,Southwest,6822,MDW,"Chicago, IL",IL,BWI,"Baltimore, MD",MD,0615,0,0857,-3,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Southwest,4066,MDW,"Chicago, IL",IL,CLT,"Charlotte, NC",NC,0806,6,1052,7,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Jan,Southwest,639,MDW,"Chicago, IL",IL,CVG,"Cincinnati, OH",KY,2351,56,0151,51,0,NA,42,0,0,0,9,Late,Late,Late Aircraft
Jan,Southwest,6443,MDW,"Chicago, IL",IL,DAL,"Dallas, TX",TX,1352,57,1642,87,0,NA,8,0,30,0,49,Late,Late,Late Aircraft
Jan,Southwest,1041,MDW,"Chicago, IL",IL,DEN,"Denver, CO",CO,1035,-5,1235,15,0,NA,0,0,15,0,0,Late,On Time,NA
Jan,Southwest,3217,MDW,"Chicago, IL",IL,DTW,"Detroit, MI",MI,2347,102,0154,99,0,NA,13,0,0,0,86,Late,Late,Late Aircraft
Jan,Southwest,392,MDW,"Chicago, IL",IL,FLL,"Fort Lauderdale, FL",FL,0703,3,1105,5,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Jan,Southwest,3180,MDW,"Chicago, IL",IL,HOU,"Houston, TX",TX,1730,5,2107,57,0,NA,0,0,57,0,0,Late,Late,NA
Jan,Southwest,1962,MDW,"Chicago, IL",IL,LAS,"Las Vegas, NV",NV,2315,85,0044,49,0,NA,42,0,0,0,7,Late,Late,Late Aircraft
Jan,Southwest,6048,MDW,"Chicago, IL",IL,LAX,"Los Angeles, CA",CA,2029,89,2238,53,0,NA,0,24,0,0,29,Late,Late,Late Aircraft
Jan,Southwest,4613,MDW,"Chicago, IL",IL,MCI,"Kansas City, MO",MO,2241,41,2358,28,0,NA,1,0,0,0,27,Late,Late,Late Aircraft
Jan,Southwest,3749,MDW,"Chicago, IL",IL,MCO,"Orlando, FL",FL,1525,90,1854,84,0,NA,65,0,0,0,19,Late,Late,Late Aircraft
Jan,Southwest,6890,MDW,"Chicago, IL",IL,MHT,"Manchester, NH",NH,1339,19,1619,-1,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Jan,Southwest,6377,MDW,"Chicago, IL",IL,MSY,"New Orleans, LA",LA,1325,30,1558,48,0,NA,5,0,18,0,25,Late,Late,Late Aircraft
Jan,Southwest,6505,MDW,"Chicago, IL",IL,OMA,"Omaha, NE",NE,1402,7,1544,19,0,NA,7,0,12,0,0,Late,Late,Carrier
Jan,Southwest,53,MDW,"Chicago, IL",IL,PHL,"Philadelphia, PA",PA,1233,8,1518,3,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Jan,Southwest,5557,MDW,"Chicago, IL",IL,PHX,"Phoenix, AZ",AZ,1550,55,1835,45,0,NA,26,0,0,0,19,Late,Late,Late Aircraft
Jan,Southwest,6637,MDW,"Chicago, IL",IL,PIT,"Pittsburgh, PA",PA,0648,3,0932,27,0,NA,0,0,27,0,0,Late,Late,NA
Jan,Southwest,6785,MDW,"Chicago, IL",IL,RDU,"Raleigh/Durham, NC",NC,1541,21,1831,26,0,NA,17,0,5,0,4,Late,Late,Late Aircraft
Jan,Southwest,5682,MDW,"Chicago, IL",IL,SAT,"San Antonio, TX",TX,2022,52,2331,66,0,NA,39,0,14,0,13,Late,Late,Late Aircraft
Jan,Southwest,5048,MDW,"Chicago, IL",IL,SJU,"San Juan, PR",PR,0909,14,1553,23,0,NA,14,0,9,0,0,Late,Late,Carrier
Jan,Southwest,6763,MDW,"Chicago, IL",IL,STL,"St. Louis, MO",MO,1445,40,1555,45,0,NA,40,0,5,0,0,Late,Late,Carrier
Jan,Southwest,5402,MSP,"Minneapolis, MN",MN,ATL,"Atlanta, GA",GA,0501,1,0820,-5,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Jan,Southwest,2882,MSP,"Minneapolis, MN",MN,MDW,"Chicago, IL",IL,1731,71,1857,72,0,NA,8,0,1,0,63,Late,Late,Late Aircraft
Jan,Southwest,6880,MSP,"Minneapolis, MN",MN,STL,"St. Louis, MO",MO,0554,4,0720,5,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Jan,Southwest,3328,STL,"St. Louis, MO",MO,AUS,"Austin, TX",TX,1605,0,1844,29,0,NA,0,0,29,0,0,Late,On Time,NA
Jan,Southwest,3917,STL,"St. Louis, MO",MO,BWI,"Baltimore, MD",MD,0802,7,1046,-4,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Jan,Southwest,6234,STL,"St. Louis, MO",MO,CMH,"Columbus, OH",OH,0804,4,1034,14,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Jan,Southwest,732,STL,"St. Louis, MO",MO,DCA,"Washington, DC",VA,1418,68,1647,47,0,NA,47,0,0,0,0,Late,Late,Carrier
Jan,Southwest,6837,STL,"St. Louis, MO",MO,DEN,"Denver, CO",CO,1423,23,1540,15,0,NA,7,0,0,0,8,Late,Late,Late Aircraft
Jan,Southwest,4109,STL,"St. Louis, MO",MO,FLL,"Fort Lauderdale, FL",FL,0925,5,1251,-9,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Jan,Southwest,3287,STL,"St. Louis, MO",MO,LAS,"Las Vegas, NV",NV,1417,37,1534,9,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Jan,Southwest,4532,STL,"St. Louis, MO",MO,LIT,"Little Rock, AR",AR,0003,78,0106,71,0,NA,35,0,0,0,36,Late,Late,Late Aircraft
Jan,Southwest,2574,STL,"St. Louis, MO",MO,MDW,"Chicago, IL",IL,1409,4,1508,-2,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Jan,Southwest,725,STL,"St. Louis, MO",MO,MSY,"New Orleans, LA",LA,1921,41,2107,42,0,NA,0,0,1,0,41,Late,Late,Late Aircraft
Jan,Southwest,2570,STL,"St. Louis, MO",MO,PHL,"Philadelphia, PA",PA,0808,8,1119,14,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Jan,Southwest,6311,STL,"St. Louis, MO",MO,RDU,"Raleigh/Durham, NC",NC,1726,56,2000,45,0,NA,1,0,0,0,44,Late,Late,Late Aircraft
Jan,Southwest,5367,STL,"St. Louis, MO",MO,SAT,"San Antonio, TX",TX,2322,37,0148,48,0,NA,33,0,11,0,4,Late,Late,Late Aircraft
Jan,Comair,5421,DSM,"Des Moines, IA",IA,CLT,"Charlotte, NC",NC,1211,-5,1517,-12,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,JetBlue,1012,ORD,"Chicago, IL",IL,BOS,"Boston, MA",MA,0943,21,1305,27,0,NA,12,0,6,0,9,Late,Late,Late Aircraft
Jan,JetBlue,1712,ORD,"Chicago, IL",IL,BOS,"Boston, MA",MA,1531,23,1853,22,0,NA,3,0,0,0,19,Late,Late,Late Aircraft
Jan,JetBlue,2036,DTW,"Detroit, MI",MI,BOS,"Boston, MA",MA,1055,13,1256,31,0,NA,13,0,18,0,0,Late,Late,Carrier
Jan,Spirit,481,MSP,"Minneapolis, MN",MN,ATL,"Atlanta, GA",GA,1125,-1,1508,9,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Jan,Alaska,105,ORD,"Chicago, IL",IL,LAX,"Los Angeles, CA",CA,1944,39,2206,12,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Jan,ExpressJet,4162,STL,"St. Louis, MO",MO,EWR,"Newark, NJ",NJ,0600,-2,0913,-17,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Frontier,1263,ORD,"Chicago, IL",IL,LAS,"Las Vegas, NV",NV,1920,40,2059,12,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Jan,Frontier,1310,ORD,"Chicago, IL",IL,MIA,"Miami, FL",FL,0529,-1,1015,34,0,NA,0,0,34,0,0,Late,On Time,NA
Jan,Frontier,155,DSM,"Des Moines, IA",IA,DEN,"Denver, CO",CO,1759,-8,1835,-38,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Frontier,465,MSP,"Minneapolis, MN",MN,DEN,"Denver, CO",CO,1221,36,1341,41,0,NA,6,0,10,0,25,Late,Late,Late Aircraft
Jan,Republic,3562,ORD,"Chicago, IL",IL,OMA,"Omaha, NE",NE,2013,38,2220,66,0,NA,12,0,28,0,26,Late,Late,Late Aircraft
Jan,Republic,3625,ORD,"Chicago, IL",IL,GRR,"Grand Rapids, MI",MI,1542,0,1825,43,0,NA,0,0,43,0,0,Late,On Time,NA
Jan,Republic,3654,ORD,"Chicago, IL",IL,JAX,"Jacksonville, FL",FL,0857,-3,1248,19,0,NA,0,0,19,0,0,Late,On Time,NA
Jan,Republic,3673,MSP,"Minneapolis, MN",MN,EWR,"Newark, NJ",NJ,1522,-3,1858,-17,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Republic,3694,ORD,"Chicago, IL",IL,MCI,"Kansas City, MO",MO,1035,30,1315,89,0,NA,30,0,59,0,0,Late,Late,Carrier
Jan,Republic,3709,ORD,"Chicago, IL",IL,CMH,"Columbus, OH",OH,2125,0,2358,14,0,NA,NA,NA,NA,NA,NA,Late,On Time,NA
Jan,Delta,94,DTW,"Detroit, MI",MI,ATL,"Atlanta, GA",GA,1842,36,2055,27,0,NA,22,0,0,0,5,Late,Late,Late Aircraft
Jan,Delta,375,DTW,"Detroit, MI",MI,SNA,"Santa Ana, CA",CA,0825,5,1031,11,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Jan,Delta,736,DTW,"Detroit, MI",MI,DCA,"Washington, DC",VA,2052,42,2204,21,0,NA,11,0,0,0,10,Late,Late,Late Aircraft
Jan,Delta,772,MSP,"Minneapolis, MN",MN,DTW,"Detroit, MI",MI,0841,-4,1107,-33,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Delta,811,MSP,"Minneapolis, MN",MN,PHX,"Phoenix, AZ",AZ,1112,-3,1318,-32,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Delta,951,DTW,"Detroit, MI",MI,ATL,"Atlanta, GA",GA,1920,10,2123,-10,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Jan,Delta,977,MSP,"Minneapolis, MN",MN,ANC,"Anchorage, AK",AK,1745,4,2042,-3,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Jan,Delta,1092,MSP,"Minneapolis, MN",MN,BZN,"Bozeman, MT",MT,1945,-4,2059,-48,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Delta,1149,DTW,"Detroit, MI",MI,LAX,"Los Angeles, CA",CA,1234,-4,1432,-14,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Delta,1204,DTW,"Detroit, MI",MI,DEN,"Denver, CO",CO,1228,3,1408,7,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Jan,Delta,1224,MSP,"Minneapolis, MN",MN,MIA,"Miami, FL",FL,0857,-2,1329,-20,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Delta,1298,MSP,"Minneapolis, MN",MN,LAX,"Los Angeles, CA",CA,1245,0,1415,-30,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Delta,1322,MSP,"Minneapolis, MN",MN,SEA,"Seattle, WA",WA,2017,23,2234,37,0,NA,23,0,14,0,0,Late,Late,Carrier
Jan,Delta,1332,DTW,"Detroit, MI",MI,GRR,"Grand Rapids, MI",MI,2222,-8,2321,-16,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Delta,1372,MSP,"Minneapolis, MN",MN,SAN,"San Diego, CA",CA,1951,-1,2114,-50,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Delta,1515,DTW,"Detroit, MI",MI,FLL,"Fort Lauderdale, FL",FL,2037,-4,2352,-2,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Delta,1529,MSP,"Minneapolis, MN",MN,BOS,"Boston, MA",MA,1530,-5,1856,-31,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Delta,1556,MSP,"Minneapolis, MN",MN,MSY,"New Orleans, LA",LA,1000,-5,1248,-7,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Delta,1562,MSP,"Minneapolis, MN",MN,MCI,"Kansas City, MO",MO,1936,-5,2108,-17,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Delta,1576,MSP,"Minneapolis, MN",MN,RSW,"Fort Myers, FL",FL,1313,1,1741,4,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Jan,Delta,1657,MSP,"Minneapolis, MN",MN,SMF,"Sacramento, CA",CA,1115,-5,1254,-27,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Delta,1706,DTW,"Detroit, MI",MI,LAX,"Los Angeles, CA",CA,0818,-2,1030,-5,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Delta,1749,MSP,"Minneapolis, MN",MN,SFO,"San Francisco, CA",CA,1953,-1,2157,-21,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Delta,1796,MSP,"Minneapolis, MN",MN,LGA,"New York, NY",NY,0959,-6,1311,-45,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Delta,1900,MSP,"Minneapolis, MN",MN,ABQ,"Albuquerque, NM",NM,1138,-7,1312,-39,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Delta,1915,MSP,"Minneapolis, MN",MN,ATL,"Atlanta, GA",GA,1121,-4,1446,-21,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Delta,1924,MSP,"Minneapolis, MN",MN,LGA,"New York, NY",NY,1324,14,1640,-10,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Jan,Delta,1974,ORD,"Chicago, IL",IL,MSP,"Minneapolis, MN",MN,1542,20,1657,-7,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Jan,Delta,2032,MSP,"Minneapolis, MN",MN,JFK,"New York, NY",NY,0651,0,1007,-38,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Delta,2096,MSP,"Minneapolis, MN",MN,TPA,"Tampa, FL",FL,0920,-4,1324,-19,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Delta,2181,DTW,"Detroit, MI",MI,EWR,"Newark, NJ",NJ,2008,-6,2146,-33,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Delta,2223,MSP,"Minneapolis, MN",MN,IND,"Indianapolis, IN",IN,2030,-5,2321,-5,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Delta,2417,DTW,"Detroit, MI",MI,BWI,"Baltimore, MD",MD,1347,-3,1517,-14,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Delta,2453,DTW,"Detroit, MI",MI,SLC,"Salt Lake City, UT",UT,1722,1,1915,-29,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Jan,Delta,2535,DTW,"Detroit, MI",MI,MIA,"Miami, FL",FL,2058,28,2356,-2,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Jan,Delta,2600,DTW,"Detroit, MI",MI,RSW,"Fort Myers, FL",FL,0952,-5,1236,-38,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Delta,2635,DTW,"Detroit, MI",MI,MSP,"Minneapolis, MN",MN,0845,5,1013,13,0,NA,NA,NA,NA,NA,NA,Late,Late,NA
Jan,Delta,2656,MDW,"Chicago, IL",IL,ATL,"Atlanta, GA",GA,1815,9,2121,23,0,NA,0,0,14,0,9,Late,Late,Late Aircraft
Jan,Delta,2677,ORD,"Chicago, IL",IL,ATL,"Atlanta, GA",GA,1740,2,2032,-13,0,NA,NA,NA,NA,NA,NA,On Time,Late,NA
Jan,Delta,2684,MSP,"Minneapolis, MN",MN,DCA,"Washington, DC",VA,1824,49,2127,21,0,NA,21,0,0,0,0,Late,Late,Carrier
Jan,Delta,2741,MSP,"Minneapolis, MN",MN,MCO,"Orlando, FL",FL,0722,-3,1141,-20,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Delta,2865,MSP,"Minneapolis, MN",MN,SEA,"Seattle, WA",WA,1129,-2,1254,-37,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Mesa,6147,STL,"St. Louis, MO",MO,IAD,"Washington, DC",VA,0822,-3,1105,-19,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,ExpressJet,3989,ORD,"Chicago, IL",IL,RST,"Rochester, MN",MN,1000,0,1158,37,0,NA,0,0,37,0,0,Late,On Time,NA
Jan,ExpressJet,4148,ORD,"Chicago, IL",IL,TYS,"Knoxville, TN",TN,1630,50,1902,41,0,NA,0,8,0,0,33,Late,Late,Late Aircraft
Jan,Republic,5880,DTW,"Detroit, MI",MI,IND,"Indianapolis, IN",IN,1540,0,1709,-2,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
Jan,Republic,5918,DTW,"Detroit, MI",MI,SYR,"Syracuse, NY",NY,1538,-7,1704,-16,0,NA,NA,NA,NA,NA,NA,On Time,On Time,NA
